AppID,Name,Primary_Genre,Price,Review_Score_Pct,Review_Count,Playtime_Hours,Languages_Count,Multiplayer
231740,Knights of Pen and Paper +1 Edition,Indie,0.029297564419343454,0.8190578035346741,0.0027602275441563112,0.0021326463818915095,0.06796116504854369,0
594330,Visage,Action,0.20578891634309918,0.8465721601858451,0.008451418356849734,0.0019584450685191834,0.20388349514563106,0
1126890,Urban Cards,Indie,0.0704788798682198,0.7740533829919305,0.0001371059604876143,0.001108553812369349,0.06796116504854369,1
954270,LOGistICAL 2,Casual,0.0,0.7260656883298393,7.41579408926719e-05,0.0,0.009708737864077669,0
1734250,Triple Take,Action,0.012236733733380398,0.9351851851851851,3.794127208462283e-05,0.0,0.009708737864077669,0
2290270,Habroxia,Action,0.009295211201317802,0.9506172839506171,8.623016382868846e-07,0.0,0.019417475728155338,0
3162110,Space Cycle,Indie,0.011648429226967879,0.9392953929539294,0.00015952580308307328,0.0,0.08737864077669902,0
2256260,Ends,Adventure,0.03518060948346865,0.7695473251028808,6.036111468008178e-06,0.0,0.009708737864077669,0
417920,Mistfal,Violent,0.0,0.4518518518518518,4.3115081914344126e-05,0.0013038704364534723,0.019417475728155338,0
557580,Ancient Guardian,Action,0.010236498411577833,0.7085451464536432,0.00011468611789215538,0.001145505606114994,0.11650485436893203,0
1199450,Dark Raider,Action,0.011648429226967879,0.6228956228956228,3.9665875361196595e-05,0.0,0.019417475728155338,0
781610,Night Fly,Adventure,0.005765384162842687,0.33697632058287796,3.5354367169762185e-05,0.0,0.009708737864077669,0
1515980,Kill Demons,Indie,0.0704788798682198,0.44159544159544156,5.173809829721297e-06,0.0,0.029126213592233007,0
1585220,Melatonin,Action,0.08812801506059537,0.9483378678425118,0.00611026940890085,0.0009343524989970228,0.09708737864077668,0
629970,Beast Pets,Casual,0.11754324038122133,0.9506172839506171,8.623016382868846e-07,0.0,0.009708737864077669,0
1441680,Tree Trunk Brook,Adventure,0.0,0.8532494758909854,7.41579408926719e-05,0.0,0.009708737864077669,0
498190,Dragon Rage,Action,0.057536180727144365,0.7542282166559622,0.00013193215065789303,0.0008340547731159864,0.17475728155339804,0
1993180,Quilts and Cats of Calico,Casual,0.16460760089422286,0.9395061728395062,0.00039665875361196595,0.0005331615954728774,0.13592233009708737,1
